external_id,source,source_url,name,legal_name,description,category_primary,category_secondary,tags,website,email,phone,address_line1,address_line2,postal_code,city,region,country_code,country,latitude,longitude,facebook,instagram,linkedin,logo_url,image_url,opening_hours,status,verified,notes,created_at,updated_at
,eu_businesses_comprehensive_20251106_114856,,Chic Burgas,,"Quality beauty salon services in Burgas, Bulgaria. Professional and reliable business serving the local community.",,,,https://www.chicburgas.com,info@chicburgas.com,+88-647-1206,621 Church Street,,50456,Burgas,,,Bulgaria,55.835348,-2.958771,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Cinema Burgas,,"Quality cinemas services in Burgas, Bulgaria. Professional and reliable business serving the local community.",,,,https://www.cinemaburgas.com,info@cinemaburgas.com,+61-310-9354,492 King Street,,28320,Burgas,,,Bulgaria,66.112511,15.283414,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Expert Burgas,,"Quality business consultants services in Burgas, Bulgaria. Professional and reliable business serving the local community.",,,,https://www.expertburgas.com,info@expertburgas.com,+33-730-3146,934 King Street,,19237,Burgas,,,Bulgaria,67.454782,-9.959993,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Fashion Burgas,,"Quality fashion & clothing services in Burgas, Bulgaria. Professional and reliable business serving the local community.",,,,https://www.fashionburgas.com,info@fashionburgas.com,+45-503-7408,845 Church Street,,47356,Burgas,,,Bulgaria,64.704682,-8.307246,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Footwear Burgas,,"Quality shoe stores services in Burgas, Bulgaria. Professional and reliable business serving the local community.",,,,https://www.footwearburgas.com,info@footwearburgas.com,+95-872-2355,58 Church Street,,32277,Burgas,,,Bulgaria,60.775624,20.078789,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Market Burgas,,"Quality retail stores services in Burgas, Bulgaria. Professional and reliable business serving the local community.",,,,https://www.marketburgas.com,info@marketburgas.com,+80-224-9268,749 Queen Street,,68276,Burgas,,,Bulgaria,59.524098,9.784589,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Petrol Burgas,,"Quality gas stations services in Burgas, Bulgaria. Professional and reliable business serving the local community.",,,,https://www.petrolburgas.com,info@petrolburgas.com,+83-226-8754,432 King Street,,34037,Burgas,,,Bulgaria,48.090814,11.752699,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Property Burgas,,"Quality real estate agencies services in Burgas, Bulgaria. Professional and reliable business serving the local community.",,,,https://www.propertyburgas.com,info@propertyburgas.com,+49-942-8014,230 High Street,,64366,Burgas,,,Bulgaria,68.878488,18.231061,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Roast Burgas,,"Quality café services in Burgas, Bulgaria. Professional and reliable business serving the local community.",,,,https://www.roastburgas.com,info@roastburgas.com,+72-253-2158,604 Main Street,,78150,Burgas,,,Bulgaria,36.363173,25.372592,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,School Burgas,,"Quality schools services in Burgas, Bulgaria. Professional and reliable business serving the local community.",,,,https://www.schoolburgas.com,info@schoolburgas.com,+99-382-5385,67 Main Street,,65849,Burgas,,,Bulgaria,47.846252,5.452656,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Teeth Burgas,,"Quality dentist services in Burgas, Bulgaria. Professional and reliable business serving the local community.",,,,https://www.teethburgas.com,info@teethburgas.com,+52-589-2451,141 Queen Street,,58090,Burgas,,,Bulgaria,40.974293,25.183347,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Wellness Burgas,,"Quality healthcare services in Burgas, Bulgaria. Professional and reliable business serving the local community.",,,,https://www.wellnessburgas.com,info@wellnessburgas.com,+51-715-7363,628 Church Street,,33033,Burgas,,,Bulgaria,37.406507,13.56636,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Books Cluj-Napoca,,"Quality books & media services in Cluj-Napoca, Romania. Professional and reliable business serving the local community.",,,,https://www.bookscluj-napoca.com,info@bookscluj-napoca.com,+90-364-4270,2 King Street,,70143,Cluj-Napoca,,,Romania,53.3988,11.440848,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Brewery Cluj-Napoca,,"Quality bars & pubs services in Cluj-Napoca, Romania. Professional and reliable business serving the local community.",,,,https://www.brewerycluj-napoca.com,info@brewerycluj-napoca.com,+50-439-3548,803 Church Street,,23265,Cluj-Napoca,,,Romania,41.788121,1.270299,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Cluj-Napoca Motors,,"Quality car dealers services in Cluj-Napoca, Romania. Professional and reliable business serving the local community.",,,,https://www.cluj-napocamotors.com,info@cluj-napocamotors.com,+86-872-3777,736 Church Street,,95646,Cluj-Napoca,,,Romania,64.593956,14.534552,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Cluj-Napoca Realty,,"Quality real estate agencies services in Cluj-Napoca, Romania. Professional and reliable business serving the local community.",,,,https://www.cluj-napocarealty.com,info@cluj-napocarealty.com,+56-779-5015,723 Queen Street,,88573,Cluj-Napoca,,,Romania,42.415724,-1.441304,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Consult Cluj-Napoca,,"Quality business consultants services in Cluj-Napoca, Romania. Professional and reliable business serving the local community.",,,,https://www.consultcluj-napoca.com,info@consultcluj-napoca.com,+51-855-9542,643 Queen Street,,34248,Cluj-Napoca,,,Romania,57.557827,1.351542,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Creative Cluj-Napoca,,"Quality art galleries services in Cluj-Napoca, Romania. Professional and reliable business serving the local community.",,,,https://www.creativecluj-napoca.com,info@creativecluj-napoca.com,+98-947-1038,551 Queen Street,,91023,Cluj-Napoca,,,Romania,53.696974,9.210441,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Explore Cluj-Napoca,,"Quality tourism services in Cluj-Napoca, Romania. Professional and reliable business serving the local community.",,,,https://www.explorecluj-napoca.com,info@explorecluj-napoca.com,+95-748-5866,310 High Street,,78545,Cluj-Napoca,,,Romania,62.89563,12.144184,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Knowledge Cluj-Napoca,,"Quality libraries services in Cluj-Napoca, Romania. Professional and reliable business serving the local community.",,,,https://www.knowledgecluj-napoca.com,info@knowledgecluj-napoca.com,+33-790-6495,113 Church Street,,44554,Cluj-Napoca,,,Romania,48.620688,1.703954,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Lodge Cluj-Napoca,,"Quality hotel services in Cluj-Napoca, Romania. Professional and reliable business serving the local community.",,,,https://www.lodgecluj-napoca.com,info@lodgecluj-napoca.com,+79-366-5573,99 Main Street,,62291,Cluj-Napoca,,,Romania,65.202516,18.211767,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Market Cluj-Napoca,,"Quality shopping centers services in Cluj-Napoca, Romania. Professional and reliable business serving the local community.",,,,https://www.marketcluj-napoca.com,info@marketcluj-napoca.com,+35-286-3507,584 Church Street,,59749,Cluj-Napoca,,,Romania,59.281409,-8.819171,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Sacred Cluj-Napoca,,"Quality religious organizations services in Cluj-Napoca, Romania. Professional and reliable business serving the local community.",,,,https://www.sacredcluj-napoca.com,info@sacredcluj-napoca.com,+42-508-9506,920 Main Street,,88881,Cluj-Napoca,,,Romania,39.43543,15.191237,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Strong Cluj-Napoca,,"Quality gym services in Cluj-Napoca, Romania. Professional and reliable business serving the local community.",,,,https://www.strongcluj-napoca.com,info@strongcluj-napoca.com,+37-801-1830,536 Church Street,,83045,Cluj-Napoca,,,Romania,60.505588,12.343805,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Token Cluj-Napoca,,"Quality blockchain services services in Cluj-Napoca, Romania. Professional and reliable business serving the local community.",,,,https://www.tokencluj-napoca.com,info@tokencluj-napoca.com,+97-549-5663,535 Church Street,,31612,Cluj-Napoca,,,Romania,67.236619,23.150939,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Trend Cluj-Napoca,,"Quality clothing store services in Cluj-Napoca, Romania. Professional and reliable business serving the local community.",,,,https://www.trendcluj-napoca.com,info@trendcluj-napoca.com,+57-230-9546,820 Queen Street,,58309,Cluj-Napoca,,,Romania,52.152147,17.356114,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Asian Fusion Constanța,,"Quality asian restaurants services in Constanța, Romania. Professional and reliable business serving the local community.",,,,https://www.asianfusionconstanța.com,info@asianfusionconstanța.com,+96-204-3786,555 High Street,,18849,Constanța,,,Romania,56.884316,23.597792,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Constanța Pizzeria,,"Quality pizza restaurants services in Constanța, Romania. Professional and reliable business serving the local community.",,,,https://www.constanțapizzeria.com,info@constanțapizzeria.com,+76-377-5353,595 High Street,,70242,Constanța,,,Romania,43.400907,-9.610601,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Jewelry Constanța,,"Quality jewelry stores services in Constanța, Romania. Professional and reliable business serving the local community.",,,,https://www.jewelryconstanța.com,info@jewelryconstanța.com,+94-938-4229,183 King Street,,87168,Constanța,,,Romania,68.847837,-6.608575,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Market Constanța,,"Quality retail stores services in Constanța, Romania. Professional and reliable business serving the local community.",,,,https://www.marketconstanța.com,info@marketconstanța.com,+80-358-4731,399 Church Street,,60275,Constanța,,,Romania,45.961771,6.131165,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Museum Constanța,,"Quality museums services in Constanța, Romania. Professional and reliable business serving the local community.",,,,https://www.museumconstanța.com,info@museumconstanța.com,+82-361-5962,504 Church Street,,44413,Constanța,,,Romania,49.756769,0.766255,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Stay Constanța,,"Quality bed & breakfasts services in Constanța, Romania. Professional and reliable business serving the local community.",,,,https://www.stayconstanța.com,info@stayconstanța.com,+44-182-3685,798 Queen Street,,38342,Constanța,,,Romania,67.846228,14.980518,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Therapy Constanța,,"Quality physiotherapy services in Constanța, Romania. Professional and reliable business serving the local community.",,,,https://www.therapyconstanța.com,info@therapyconstanța.com,+36-141-1088,30 High Street,,23924,Constanța,,,Romania,59.741338,7.968403,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Brew Copenhagen,,"Quality café services in Copenhagen, Denmark. Professional and reliable business serving the local community.",,,,https://www.brewcopenhagen.com,info@brewcopenhagen.com,+49-864-8965,715 Queen Street,,10299,Copenhagen,,,Denmark,44.488101,-0.315867,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Chic Copenhagen,,"Quality beauty salon services in Copenhagen, Denmark. Professional and reliable business serving the local community.",,,,https://www.chiccopenhagen.com,info@chiccopenhagen.com,+66-277-1639,220 Main Street,,51038,Copenhagen,,,Denmark,39.805284,20.556837,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Copenhagen Academy,,"Quality schools services in Copenhagen, Denmark. Professional and reliable business serving the local community.",,,,https://www.copenhagenacademy.com,info@copenhagenacademy.com,+70-889-1185,859 King Street,,62950,Copenhagen,,,Denmark,46.165007,3.23584,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Copenhagen Retail,,"Quality retail stores services in Copenhagen, Denmark. Professional and reliable business serving the local community.",,,,https://www.copenhagenretail.com,info@copenhagenretail.com,+97-298-8750,317 Church Street,,55559,Copenhagen,,,Denmark,36.424134,4.307582,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Copenhagen Trattoria,,"Quality italian restaurants services in Copenhagen, Denmark. Professional and reliable business serving the local community.",,,,https://www.copenhagentrattoria.com,info@copenhagentrattoria.com,+64-846-2008,20 Church Street,,96938,Copenhagen,,,Denmark,44.267977,-4.516138,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Dental Copenhagen,,"Quality dentist services in Copenhagen, Denmark. Professional and reliable business serving the local community.",,,,https://www.dentalcopenhagen.com,info@dentalcopenhagen.com,+39-962-7098,526 King Street,,93909,Copenhagen,,,Denmark,60.052555,25.287266,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Electronics Copenhagen,,"Quality electronics stores services in Copenhagen, Denmark. Professional and reliable business serving the local community.",,,,https://www.electronicscopenhagen.com,info@electronicscopenhagen.com,+66-595-7984,810 Queen Street,,82733,Copenhagen,,,Denmark,63.029233,17.833798,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Explore Copenhagen,,"Quality tourism services in Copenhagen, Denmark. Professional and reliable business serving the local community.",,,,https://www.explorecopenhagen.com,info@explorecopenhagen.com,+67-693-4554,948 Main Street,,59049,Copenhagen,,,Denmark,59.618142,29.294777,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Footwear Copenhagen,,"Quality shoe stores services in Copenhagen, Denmark. Professional and reliable business serving the local community.",,,,https://www.footwearcopenhagen.com,info@footwearcopenhagen.com,+97-391-5430,798 Queen Street,,53160,Copenhagen,,,Denmark,62.277434,10.222102,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,French Copenhagen,,"Quality french restaurants services in Copenhagen, Denmark. Professional and reliable business serving the local community.",,,,https://www.frenchcopenhagen.com,info@frenchcopenhagen.com,+78-668-8519,974 King Street,,51467,Copenhagen,,,Denmark,53.723648,12.011206,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Gallery Copenhagen,,"Quality art galleries services in Copenhagen, Denmark. Professional and reliable business serving the local community.",,,,https://www.gallerycopenhagen.com,info@gallerycopenhagen.com,+56-976-7698,667 High Street,,42197,Copenhagen,,,Denmark,64.567121,-2.357916,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Gaming Copenhagen,,"Quality casinos services in Copenhagen, Denmark. Professional and reliable business serving the local community.",,,,https://www.gamingcopenhagen.com,info@gamingcopenhagen.com,+93-967-5354,503 Main Street,,52873,Copenhagen,,,Denmark,48.918109,9.294072,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Gold Copenhagen,,"Quality jewelry stores services in Copenhagen, Denmark. Professional and reliable business serving the local community.",,,,https://www.goldcopenhagen.com,info@goldcopenhagen.com,+56-143-9440,34 Main Street,,52265,Copenhagen,,,Denmark,49.844957,-4.023023,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Gym Copenhagen,,"Quality gym services in Copenhagen, Denmark. Professional and reliable business serving the local community.",,,,https://www.gymcopenhagen.com,info@gymcopenhagen.com,+90-435-5600,606 King Street,,25768,Copenhagen,,,Denmark,69.674622,2.493317,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Pro Copenhagen,,"Quality general business services in Copenhagen, Denmark. Professional and reliable business serving the local community.",,,,https://www.procopenhagen.com,info@procopenhagen.com,+34-850-1882,631 Queen Street,,19164,Copenhagen,,,Denmark,41.092794,-8.078628,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Property Copenhagen,,"Quality real estate agencies services in Copenhagen, Denmark. Professional and reliable business serving the local community.",,,,https://www.propertycopenhagen.com,info@propertycopenhagen.com,+99-173-6258,345 Queen Street,,86210,Copenhagen,,,Denmark,44.886269,6.492879,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Pub Copenhagen,,"Quality bars & pubs services in Copenhagen, Denmark. Professional and reliable business serving the local community.",,,,https://www.pubcopenhagen.com,info@pubcopenhagen.com,+54-949-7708,565 High Street,,35102,Copenhagen,,,Denmark,52.219484,20.132839,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Study Copenhagen,,"Quality libraries services in Copenhagen, Denmark. Professional and reliable business serving the local community.",,,,https://www.studycopenhagen.com,info@studycopenhagen.com,+97-511-1811,822 High Street,,76820,Copenhagen,,,Denmark,61.467873,-5.457531,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Style Copenhagen,,"Quality fashion & clothing services in Copenhagen, Denmark. Professional and reliable business serving the local community.",,,,https://www.stylecopenhagen.com,info@stylecopenhagen.com,+60-542-3241,963 Queen Street,,10952,Copenhagen,,,Denmark,42.689479,14.162738,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Bakery Cork,,"Quality pastry shops services in Cork, Ireland. Professional and reliable business serving the local community.",,,,https://www.bakerycork.com,info@bakerycork.com,+40-519-9716,13 High Street,,42788,Cork,,,Ireland,38.351937,18.710174,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Bank Cork,,"Quality bank services in Cork, Ireland. Professional and reliable business serving the local community.",,,,https://www.bankcork.com,info@bankcork.com,+57-659-1028,543 Main Street,,74166,Cork,,,Ireland,51.000767,-9.873131,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Bar Cork,,"Quality bars & pubs services in Cork, Ireland. Professional and reliable business serving the local community.",,,,https://www.barcork.com,info@barcork.com,+56-960-5661,588 King Street,,18509,Cork,,,Ireland,39.557587,-5.415449,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Cork Bite,,"Quality fast food services in Cork, Ireland. Professional and reliable business serving the local community.",,,,https://www.corkbite.com,info@corkbite.com,+75-837-1509,732 Queen Street,,77603,Cork,,,Ireland,55.921944,-6.309481,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Cork Night,,"Quality entertainment & nightlife services in Cork, Ireland. Professional and reliable business serving the local community.",,,,https://www.corknight.com,info@corknight.com,+37-536-6513,161 Queen Street,,22582,Cork,,,Ireland,53.700893,8.810494,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Cork Spa,,"Quality beauty & wellness services in Cork, Ireland. Professional and reliable business serving the local community.",,,,https://www.corkspa.com,info@corkspa.com,+80-910-6652,556 High Street,,85398,Cork,,,Ireland,46.499092,19.759985,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Daily Cork,,"Quality supermarkets services in Cork, Ireland. Professional and reliable business serving the local community.",,,,https://www.dailycork.com,info@dailycork.com,+96-139-3994,500 Church Street,,55988,Cork,,,Ireland,61.825106,19.849537,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Energy Cork,,"Quality gas stations services in Cork, Ireland. Professional and reliable business serving the local community.",,,,https://www.energycork.com,info@energycork.com,+87-274-7759,668 Church Street,,73751,Cork,,,Ireland,44.36528,23.52532,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Film Cork,,"Quality cinemas services in Cork, Ireland. Professional and reliable business serving the local community.",,,,https://www.filmcork.com,info@filmcork.com,+53-145-1822,767 High Street,,31607,Cork,,,Ireland,46.304574,12.377768,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Gallery Cork,,"Quality art galleries services in Cork, Ireland. Professional and reliable business serving the local community.",,,,https://www.gallerycork.com,info@gallerycork.com,+85-539-4233,577 Church Street,,79130,Cork,,,Ireland,59.043828,14.691687,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,History Cork,,"Quality museums services in Cork, Ireland. Professional and reliable business serving the local community.",,,,https://www.historycork.com,info@historycork.com,+42-655-3252,429 Queen Street,,69364,Cork,,,Ireland,40.941487,29.149713,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Plants Cork,,"Quality garden center services in Cork, Ireland. Professional and reliable business serving the local community.",,,,https://www.plantscork.com,info@plantscork.com,+59-725-7324,158 Church Street,,36779,Cork,,,Ireland,69.676433,9.814923,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Shopping Cork,,"Quality retail services in Cork, Ireland. Professional and reliable business serving the local community.",,,,https://www.shoppingcork.com,info@shoppingcork.com,+41-962-5554,423 King Street,,86967,Cork,,,Ireland,49.752369,10.414169,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Smart Cork,,"Quality technology services in Cork, Ireland. Professional and reliable business serving the local community.",,,,https://www.smartcork.com,info@smartcork.com,+41-905-1138,512 Queen Street,,21600,Cork,,,Ireland,49.040495,5.623694,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Capital Daugavpils,,"Quality bank services in Daugavpils, Latvia. Professional and reliable business serving the local community.",,,,https://www.capitaldaugavpils.com,info@capitaldaugavpils.com,+36-655-1269,486 High Street,,81132,Daugavpils,,,Latvia,48.307249,-1.054059,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Coffee Daugavpils,,"Quality cafes services in Daugavpils, Latvia. Professional and reliable business serving the local community.",,,,https://www.coffeedaugavpils.com,info@coffeedaugavpils.com,+87-416-9308,778 Church Street,,36282,Daugavpils,,,Latvia,49.937035,-4.430897,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Daugavpils Academy,,"Quality schools services in Daugavpils, Latvia. Professional and reliable business serving the local community.",,,,https://www.daugavpilsacademy.com,info@daugavpilsacademy.com,+49-405-5536,519 King Street,,60183,Daugavpils,,,Latvia,66.56461,-9.897083,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Daugavpils Arts,,"Quality art galleries services in Daugavpils, Latvia. Professional and reliable business serving the local community.",,,,https://www.daugavpilsarts.com,info@daugavpilsarts.com,+57-726-5998,714 King Street,,75757,Daugavpils,,,Latvia,35.242573,29.494244,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Daugavpils Financial,,"Quality accounting firms services in Daugavpils, Latvia. Professional and reliable business serving the local community.",,,,https://www.daugavpilsfinancial.com,info@daugavpilsfinancial.com,+68-453-4097,167 Main Street,,55625,Daugavpils,,,Latvia,67.399886,-1.058156,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Daugavpils Heritage,,"Quality museums services in Daugavpils, Latvia. Professional and reliable business serving the local community.",,,,https://www.daugavpilsheritage.com,info@daugavpilsheritage.com,+78-267-7162,82 King Street,,97772,Daugavpils,,,Latvia,52.146873,-5.638131,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Dish Daugavpils,,"Quality food & beverages services in Daugavpils, Latvia. Professional and reliable business serving the local community.",,,,https://www.dishdaugavpils.com,info@dishdaugavpils.com,+72-523-4385,108 Queen Street,,15337,Daugavpils,,,Latvia,67.896948,-5.145747,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Film Daugavpils,,"Quality cinemas services in Daugavpils, Latvia. Professional and reliable business serving the local community.",,,,https://www.filmdaugavpils.com,info@filmdaugavpils.com,+65-641-2095,367 Church Street,,60632,Daugavpils,,,Latvia,39.013128,-6.840435,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Grind Daugavpils,,"Quality cafés & coffee services in Daugavpils, Latvia. Professional and reliable business serving the local community.",,,,https://www.grinddaugavpils.com,info@grinddaugavpils.com,+60-807-7877,393 Church Street,,45345,Daugavpils,,,Latvia,55.434509,6.604851,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Hotel Daugavpils,,"Quality hotels services in Daugavpils, Latvia. Professional and reliable business serving the local community.",,,,https://www.hoteldaugavpils.com,info@hoteldaugavpils.com,+64-816-1717,643 Church Street,,66341,Daugavpils,,,Latvia,67.546618,29.749739,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Relax Daugavpils,,"Quality spas services in Daugavpils, Latvia. Professional and reliable business serving the local community.",,,,https://www.relaxdaugavpils.com,info@relaxdaugavpils.com,+57-721-7903,974 Queen Street,,64954,Daugavpils,,,Latvia,46.16658,-4.03907,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Show Daugavpils,,"Quality entertainment & nightlife services in Daugavpils, Latvia. Professional and reliable business serving the local community.",,,,https://www.showdaugavpils.com,info@showdaugavpils.com,+38-152-8299,127 King Street,,76833,Daugavpils,,,Latvia,48.137374,-1.749227,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Debrecen Studio,,"Quality music services in Debrecen, Hungary. Professional and reliable business serving the local community.",,,,https://www.debrecenstudio.com,info@debrecenstudio.com,+56-896-1872,390 Main Street,,16233,Debrecen,,,Hungary,44.564885,-3.867488,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Store Debrecen,,"Quality retail stores services in Debrecen, Hungary. Professional and reliable business serving the local community.",,,,https://www.storedebrecen.com,info@storedebrecen.com,+54-153-2235,112 Queen Street,,23427,Debrecen,,,Hungary,63.224695,-4.92966,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Wellness Debrecen,,"Quality beauty & wellness services in Debrecen, Hungary. Professional and reliable business serving the local community.",,,,https://www.wellnessdebrecen.com,info@wellnessdebrecen.com,+53-150-6855,263 Church Street,,76538,Debrecen,,,Hungary,64.472036,-5.314058,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Auto Differdange,,"Quality automotive services in Differdange, Luxembourg. Professional and reliable business serving the local community.",,,,https://www.autodifferdange.com,info@autodifferdange.com,+32-446-3225,128 King Street,,49495,Differdange,,,Luxembourg,62.20202,27.800005,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Bamboo Differdange,,"Quality asian restaurants services in Differdange, Luxembourg. Professional and reliable business serving the local community.",,,,https://www.bamboodifferdange.com,info@bamboodifferdange.com,+83-310-6413,463 Main Street,,48862,Differdange,,,Luxembourg,61.023989,-8.587631,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Books Differdange,,"Quality books & media services in Differdange, Luxembourg. Professional and reliable business serving the local community.",,,,https://www.booksdifferdange.com,info@booksdifferdange.com,+84-167-4510,878 High Street,,89083,Differdange,,,Luxembourg,53.516973,-6.121769,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Differdange Gems,,"Quality jewelry stores services in Differdange, Luxembourg. Professional and reliable business serving the local community.",,,,https://www.differdangegems.com,info@differdangegems.com,+83-143-9439,580 King Street,,69565,Differdange,,,Luxembourg,53.342654,10.025333,,,,,,,True,True,,,
,eu_businesses_comprehensive_20251106_114856,,Fashion Differdange,,"Quality clothing store services in Differdange, Luxembourg. Professional and reliable business serving the local community.",,,,https://www.fashiondifferdange.com,info@fashiondifferdange.com,+30-193-2546,824 Main Street,,79318,Differdange,,,Luxembourg,57.330458,1.108917,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Film Differdange,,"Quality cinemas services in Differdange, Luxembourg. Professional and reliable business serving the local community.",,,,https://www.filmdifferdange.com,info@filmdifferdange.com,+94-924-8014,828 Church Street,,45665,Differdange,,,Luxembourg,51.183787,-8.889848,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Fresh Differdange,,"Quality supermarkets services in Differdange, Luxembourg. Professional and reliable business serving the local community.",,,,https://www.freshdifferdange.com,info@freshdifferdange.com,+64-508-2781,148 High Street,,93890,Differdange,,,Luxembourg,66.514689,2.509536,,,,,,,True,False,,,
,eu_businesses_comprehensive_20251106_114856,,Insurance Differdange,,"Quality insurance agencies services in Differdange, Luxembourg. Professional and reliable business serving the local community.",,,,https://www.insurancedifferdange.com,info@insurancedifferdange.com,+49-697-2271,297 Church Street,,89536,Differdange,,,Luxembourg,55.532221,3.684881,,,,,,,True,False,,,
