source,source_external_id,name,description,category_primary,tags,website,email,phone,address_line1,postal_code,town,city,region,country_code,latitude,longitude,logo_url,status,notes
eu_businesses_comprehensive_20251106_114856,,Strike Tallinn,"Quality bowling alleys services in Tallinn, Estonia. Professional and reliable business serving the local community.",,,https://www.striketallinn.com,info@striketallinn.com,+66-611-8972,566 King Street,39898,,Tallinn,,EE,64.571044,15.540884,,active,
eu_businesses_comprehensive_20251106_114856,,Strike Espoo,"Quality bowling alleys services in Espoo, Finland. Professional and reliable business serving the local community.",,,https://www.strikeespoo.com,info@strikeespoo.com,+61-835-7245,849 Church Street,16780,,Espoo,,FI,38.692579,6.880434,,active,
eu_businesses_comprehensive_20251106_114856,,Larissa Lanes,"Quality bowling alleys services in Larissa, Greece. Professional and reliable business serving the local community.",,,https://www.larissalanes.com,info@larissalanes.com,+70-609-2721,211 Church Street,71345,,Larissa,,GR,50.148794,3.366477,,active,
eu_businesses_comprehensive_20251106_114856,,Pin Pécs,"Quality bowling alleys services in Pécs, Hungary. Professional and reliable business serving the local community.",,,https://www.pinpécs.com,info@pinpécs.com,+95-619-4130,42 Queen Street,27843,,Pécs,,HU,44.605961,13.351098,,active,
eu_businesses_comprehensive_20251106_114856,,Limerick Lanes,"Quality bowling alleys services in Limerick, Ireland. Professional and reliable business serving the local community.",,,https://www.limericklanes.com,info@limericklanes.com,+70-733-5207,992 King Street,52006,,Limerick,,IE,52.790776,5.198908,,active,
eu_businesses_comprehensive_20251106_114856,,Bowl Milan,"Quality bowling alleys services in Milan, Italy. Professional and reliable business serving the local community.",,,https://www.bowlmilan.com,info@bowlmilan.com,+60-805-8529,122 Church Street,15492,,Milan,,IT,39.099798,6.989546,,active,
eu_businesses_comprehensive_20251106_114856,,Jūrmala Lanes,"Quality bowling alleys services in Jūrmala, Latvia. Professional and reliable business serving the local community.",,,https://www.jūrmalalanes.com,info@jūrmalalanes.com,+82-274-9505,2 Church Street,16373,,Jūrmala,,LV,55.076548,26.558852,,active,
eu_businesses_comprehensive_20251106_114856,,Strike Panevėžys,"Quality bowling alleys services in Panevėžys, Lithuania. Professional and reliable business serving the local community.",,,https://www.strikepanevėžys.com,info@strikepanevėžys.com,+67-147-1320,998 Church Street,21542,,Panevėžys,,LT,48.349808,29.759772,,active,
eu_businesses_comprehensive_20251106_114856,,Esch-sur-Alzette Lanes,"Quality bowling alleys services in Esch-sur-Alzette, Luxembourg. Professional and reliable business serving the local community.",,,https://www.esch-sur-alzettelanes.com,info@esch-sur-alzettelanes.com,+91-685-7465,638 Church Street,39791,,Esch-sur-Alzette,,LU,47.701252,14.686137,,active,
eu_businesses_comprehensive_20251106_114856,,Bowl Valletta,"Quality bowling alleys services in Valletta, Malta. Professional and reliable business serving the local community.",,,https://www.bowlvalletta.com,info@bowlvalletta.com,+33-132-1258,564 King Street,26110,,Valletta,,MT,65.168071,9.206083,,active,
eu_businesses_comprehensive_20251106_114856,,Wrocław Lanes,"Quality bowling alleys services in Wrocław, Poland. Professional and reliable business serving the local community.",,,https://www.wrocławlanes.com,info@wrocławlanes.com,+43-853-1278,103 Church Street,19709,,Wrocław,,PL,48.295142,-8.403067,,active,
eu_businesses_comprehensive_20251106_114856,,Alley Timișoara,"Quality bowling alleys services in Timișoara, Romania. Professional and reliable business serving the local community.",,,https://www.alleytimișoara.com,info@alleytimișoara.com,+58-379-9946,664 Church Street,29751,,Timișoara,,RO,41.212317,12.670873,,active,
eu_businesses_comprehensive_20251106_114856,,Banská Bystrica Lanes,"Quality bowling alleys services in Banská Bystrica, Slovakia. Professional and reliable business serving the local community.",,,https://www.banskábystricalanes.com,info@banskábystricalanes.com,+80-856-8753,816 King Street,53445,,Banská Bystrica,,SK,49.575745,13.009937,,active,
eu_businesses_comprehensive_20251106_114856,,Alley Ljubljana,"Quality bowling alleys services in Ljubljana, Slovenia. Professional and reliable business serving the local community.",,,https://www.alleyljubljana.com,info@alleyljubljana.com,+91-252-1623,639 King Street,60685,,Ljubljana,,SI,65.818366,2.345864,,active,
eu_businesses_comprehensive_20251106_114856,,Alley Stockholm,"Quality bowling alleys services in Stockholm, Sweden. Professional and reliable business serving the local community.",,,https://www.alleystockholm.com,info@alleystockholm.com,+31-105-5321,132 King Street,71720,,Stockholm,,SE,68.21912,-9.497322,,active,
eu_businesses_comprehensive_20251106_114856,,Expert Graz,"Quality business consultants services in Graz, Austria. Professional and reliable business serving the local community.",,,https://www.expertgraz.com,info@expertgraz.com,+98-230-6078,784 King Street,82326,,Graz,,AT,47.62109,-5.112012,,active,
eu_businesses_comprehensive_20251106_114856,,Expert Burgas,"Quality business consultants services in Burgas, Bulgaria. Professional and reliable business serving the local community.",,,https://www.expertburgas.com,info@expertburgas.com,+33-730-3146,934 King Street,19237,,Burgas,,BG,67.454782,-9.959993,,active,
eu_businesses_comprehensive_20251106_114856,,Expert Zagreb,"Quality business consultants services in Zagreb, Croatia. Professional and reliable business serving the local community.",,,https://www.expertzagreb.com,info@expertzagreb.com,+87-812-7286,810 High Street,69361,,Zagreb,,HR,49.727751,0.542317,,active,
eu_businesses_comprehensive_20251106_114856,,Consult Nicosia,"Quality business consultants services in Nicosia, Cyprus. Professional and reliable business serving the local community.",,,https://www.consultnicosia.com,info@consultnicosia.com,+66-300-5329,709 High Street,80481,,Nicosia,,CY,49.382546,6.5508,,active,
eu_businesses_comprehensive_20251106_114856,,Business Brno,"Quality business consultants services in Brno, Czech Republic. Professional and reliable business serving the local community.",,,https://www.businessbrno.com,info@businessbrno.com,+52-599-1552,468 King Street,13739,,Brno,,CZ,40.968938,-7.884522,,active,
eu_businesses_comprehensive_20251106_114856,,Strategy Esbjerg,"Quality business consultants services in Esbjerg, Denmark. Professional and reliable business serving the local community.",,,https://www.strategyesbjerg.com,info@strategyesbjerg.com,+49-477-2282,932 Main Street,83166,,Esbjerg,,DK,37.893041,-7.847125,,active,
eu_businesses_comprehensive_20251106_114856,,Expert Narva,"Quality business consultants services in Narva, Estonia. Professional and reliable business serving the local community.",,,https://www.expertnarva.com,info@expertnarva.com,+63-119-5614,424 Main Street,82938,,Narva,,EE,58.826834,28.755147,,active,
eu_businesses_comprehensive_20251106_114856,,Consult Espoo,"Quality business consultants services in Espoo, Finland. Professional and reliable business serving the local community.",,,https://www.consultespoo.com,info@consultespoo.com,+54-149-5763,835 Church Street,98860,,Espoo,,FI,47.332774,-5.381307,,active,
eu_businesses_comprehensive_20251106_114856,,Expert Heraklion,"Quality business consultants services in Heraklion, Greece. Professional and reliable business serving the local community.",,,https://www.expertheraklion.com,info@expertheraklion.com,+69-813-5168,260 King Street,21353,,Heraklion,,GR,39.166497,15.107411,,active,
eu_businesses_comprehensive_20251106_114856,,Strategy Pécs,"Quality business consultants services in Pécs, Hungary. Professional and reliable business serving the local community.",,,https://www.strategypécs.com,info@strategypécs.com,+83-562-1580,774 High Street,21465,,Pécs,,HU,55.960498,-3.617266,,active,
eu_businesses_comprehensive_20251106_114856,,Expert Waterford,"Quality business consultants services in Waterford, Ireland. Professional and reliable business serving the local community.",,,https://www.expertwaterford.com,info@expertwaterford.com,+37-423-9917,635 High Street,92640,,Waterford,,IE,40.94242,20.663045,,active,
eu_businesses_comprehensive_20251106_114856,,Business Palermo,"Quality business consultants services in Palermo, Italy. Professional and reliable business serving the local community.",,,https://www.businesspalermo.com,info@businesspalermo.com,+75-924-6232,730 High Street,88258,,Palermo,,IT,35.067673,-8.256776,,active,
eu_businesses_comprehensive_20251106_114856,,Strategy Jūrmala,"Quality business consultants services in Jūrmala, Latvia. Professional and reliable business serving the local community.",,,https://www.strategyjūrmala.com,info@strategyjūrmala.com,+87-631-7424,595 Main Street,55746,,Jūrmala,,LV,65.322833,4.369507,,active,
eu_businesses_comprehensive_20251106_114856,,Business Kaunas,"Quality business consultants services in Kaunas, Lithuania. Professional and reliable business serving the local community.",,,https://www.businesskaunas.com,info@businesskaunas.com,+50-820-7819,798 Church Street,19241,,Kaunas,,LT,61.439509,-3.833992,,active,
eu_businesses_comprehensive_20251106_114856,,Consult Dudelange,"Quality business consultants services in Dudelange, Luxembourg. Professional and reliable business serving the local community.",,,https://www.consultdudelange.com,info@consultdudelange.com,+48-190-8576,889 Church Street,73116,,Dudelange,,LU,41.066131,-6.012438,,active,
eu_businesses_comprehensive_20251106_114856,,Strategy Valletta,"Quality business consultants services in Valletta, Malta. Professional and reliable business serving the local community.",,,https://www.strategyvalletta.com,info@strategyvalletta.com,+42-380-9460,97 Main Street,37198,,Valletta,,MT,36.275212,7.83787,,active,
eu_businesses_comprehensive_20251106_114856,,Strategy Łódź,"Quality business consultants services in Łódź, Poland. Professional and reliable business serving the local community.",,,https://www.strategyłódź.com,info@strategyłódź.com,+69-292-5628,971 Church Street,62344,,Łódź,,PL,38.893798,5.79749,,active,
eu_businesses_comprehensive_20251106_114856,,Consult Cluj-Napoca,"Quality business consultants services in Cluj-Napoca, Romania. Professional and reliable business serving the local community.",,,https://www.consultcluj-napoca.com,info@consultcluj-napoca.com,+51-855-9542,643 Queen Street,34248,,Cluj-Napoca,,RO,57.557827,1.351542,,active,
eu_businesses_comprehensive_20251106_114856,,Expert Prešov,"Quality business consultants services in Prešov, Slovakia. Professional and reliable business serving the local community.",,,https://www.expertprešov.com,info@expertprešov.com,+78-864-7925,761 King Street,68451,,Prešov,,SK,56.562652,20.46096,,active,
eu_businesses_comprehensive_20251106_114856,,Expert Ljubljana,"Quality business consultants services in Ljubljana, Slovenia. Professional and reliable business serving the local community.",,,https://www.expertljubljana.com,info@expertljubljana.com,+93-212-2543,50 Church Street,55429,,Ljubljana,,SI,51.768028,-8.232684,,active,
eu_businesses_comprehensive_20251106_114856,,Consult Stockholm,"Quality business consultants services in Stockholm, Sweden. Professional and reliable business serving the local community.",,,https://www.consultstockholm.com,info@consultstockholm.com,+41-191-1037,714 King Street,65718,,Stockholm,,SE,66.448378,18.139036,,active,
eu_businesses_comprehensive_20251106_114856,,Bean Graz,"Quality cafes services in Graz, Austria. Professional and reliable business serving the local community.",,,https://www.beangraz.com,info@beangraz.com,+41-203-3399,422 Queen Street,74942,,Graz,,AT,52.876465,21.400424,,active,
eu_businesses_comprehensive_20251106_114856,,Bean Burgas,"Quality cafes services in Burgas, Bulgaria. Professional and reliable business serving the local community.",,,https://www.beanburgas.com,info@beanburgas.com,+63-430-2263,355 Church Street,78138,,Burgas,,BG,54.381907,-6.134332,,active,
eu_businesses_comprehensive_20251106_114856,,Zagreb Brew,"Quality cafes services in Zagreb, Croatia. Professional and reliable business serving the local community.",,,https://www.zagrebbrew.com,info@zagrebbrew.com,+44-315-5833,300 Queen Street,36837,,Zagreb,,HR,64.805047,-9.768242,,active,
eu_businesses_comprehensive_20251106_114856,,Coffee Paphos,"Quality cafes services in Paphos, Cyprus. Professional and reliable business serving the local community.",,,https://www.coffeepaphos.com,info@coffeepaphos.com,+69-972-1903,232 High Street,71199,,Paphos,,CY,46.876459,4.933701,,active,
eu_businesses_comprehensive_20251106_114856,,Coffee Prague,"Quality cafes services in Prague, Czech Republic. Professional and reliable business serving the local community.",,,https://www.coffeeprague.com,info@coffeeprague.com,+61-252-1273,731 Main Street,18203,,Prague,,CZ,57.204925,9.910054,,active,
eu_businesses_comprehensive_20251106_114856,,Espresso Aalborg,"Quality cafes services in Aalborg, Denmark. Professional and reliable business serving the local community.",,,https://www.espressoaalborg.com,info@espressoaalborg.com,+52-845-9641,198 Church Street,83008,,Aalborg,,DK,66.721806,-9.027921,,active,
eu_businesses_comprehensive_20251106_114856,,Tallinn Brew,"Quality cafes services in Tallinn, Estonia. Professional and reliable business serving the local community.",,,https://www.tallinnbrew.com,info@tallinnbrew.com,+83-139-4550,789 Queen Street,72511,,Tallinn,,EE,63.526948,0.389128,,active,
eu_businesses_comprehensive_20251106_114856,,Oulu Brew,"Quality cafes services in Oulu, Finland. Professional and reliable business serving the local community.",,,https://www.oulubrew.com,info@oulubrew.com,+38-394-9919,202 Church Street,78934,,Oulu,,FI,54.126424,23.671907,,active,
eu_businesses_comprehensive_20251106_114856,,Heraklion Brew,"Quality cafes services in Heraklion, Greece. Professional and reliable business serving the local community.",,,https://www.heraklionbrew.com,info@heraklionbrew.com,+85-623-4071,999 Queen Street,27961,,Heraklion,,GR,45.479918,2.807124,,active,
eu_businesses_comprehensive_20251106_114856,,Café Pécs,"Quality cafes services in Pécs, Hungary. Professional and reliable business serving the local community.",,,https://www.cafépécs.com,info@cafépécs.com,+40-479-8255,216 Main Street,47244,,Pécs,,HU,63.935425,9.814393,,active,
eu_businesses_comprehensive_20251106_114856,,Espresso Waterford,"Quality cafes services in Waterford, Ireland. Professional and reliable business serving the local community.",,,https://www.espressowaterford.com,info@espressowaterford.com,+73-416-7012,112 Queen Street,40015,,Waterford,,IE,40.114807,25.525436,,active,
eu_businesses_comprehensive_20251106_114856,,Naples Brew,"Quality cafes services in Naples, Italy. Professional and reliable business serving the local community.",,,https://www.naplesbrew.com,info@naplesbrew.com,+39-201-5778,799 King Street,79896,,Naples,,IT,68.819968,2.666938,,active,
eu_businesses_comprehensive_20251106_114856,,Coffee Daugavpils,"Quality cafes services in Daugavpils, Latvia. Professional and reliable business serving the local community.",,,https://www.coffeedaugavpils.com,info@coffeedaugavpils.com,+87-416-9308,778 Church Street,36282,,Daugavpils,,LV,49.937035,-4.430897,,active,
eu_businesses_comprehensive_20251106_114856,,Bean Panevėžys,"Quality cafes services in Panevėžys, Lithuania. Professional and reliable business serving the local community.",,,https://www.beanpanevėžys.com,info@beanpanevėžys.com,+92-723-3858,850 King Street,95924,,Panevėžys,,LT,63.029632,18.707405,,active,
eu_businesses_comprehensive_20251106_114856,,Espresso Luxembourg City,"Quality cafes services in Luxembourg City, Luxembourg. Professional and reliable business serving the local community.",,,https://www.espressoluxembourgcity.com,info@espressoluxembourgcity.com,+98-539-4152,961 High Street,32529,,Luxembourg City,,LU,58.964049,-8.195951,,active,
eu_businesses_comprehensive_20251106_114856,,Coffee Birkirkara,"Quality cafes services in Birkirkara, Malta. Professional and reliable business serving the local community.",,,https://www.coffeebirkirkara.com,info@coffeebirkirkara.com,+55-990-2338,754 Queen Street,62467,,Birkirkara,,MT,61.376054,15.394733,,active,
eu_businesses_comprehensive_20251106_114856,,Espresso Kraków,"Quality cafes services in Kraków, Poland. Professional and reliable business serving the local community.",,,https://www.espressokraków.com,info@espressokraków.com,+39-558-6457,386 Queen Street,44517,,Kraków,,PL,48.724933,15.221241,,active,
eu_businesses_comprehensive_20251106_114856,,Coffee Iași,"Quality cafes services in Iași, Romania. Professional and reliable business serving the local community.",,,https://www.coffeeiași.com,info@coffeeiași.com,+57-347-1051,464 Queen Street,67021,,Iași,,RO,48.435552,29.114927,,active,
eu_businesses_comprehensive_20251106_114856,,Café Banská Bystrica,"Quality cafes services in Banská Bystrica, Slovakia. Professional and reliable business serving the local community.",,,https://www.cafébanskábystrica.com,info@cafébanskábystrica.com,+33-861-3176,169 Church Street,84127,,Banská Bystrica,,SK,38.718838,8.837637,,active,
eu_businesses_comprehensive_20251106_114856,,Café Kranj,"Quality cafes services in Kranj, Slovenia. Professional and reliable business serving the local community.",,,https://www.cafékranj.com,info@cafékranj.com,+58-332-1574,325 Main Street,95462,,Kranj,,SI,54.728873,3.925769,,active,
eu_businesses_comprehensive_20251106_114856,,Bean Malmö,"Quality cafes services in Malmö, Sweden. Professional and reliable business serving the local community.",,,https://www.beanmalmö.com,info@beanmalmö.com,+41-187-1446,396 Church Street,60459,,Malmö,,SE,53.507993,21.22314,,active,
eu_businesses_comprehensive_20251106_114856,,Coffee Innsbruck,"Quality café services in Innsbruck, Austria. Professional and reliable business serving the local community.",,,https://www.coffeeinnsbruck.com,info@coffeeinnsbruck.com,+32-713-1976,302 Main Street,78922,,Innsbruck,,AT,58.84063,0.851441,,active,
eu_businesses_comprehensive_20251106_114856,,Roast Burgas,"Quality café services in Burgas, Bulgaria. Professional and reliable business serving the local community.",,,https://www.roastburgas.com,info@roastburgas.com,+72-253-2158,604 Main Street,78150,,Burgas,,BG,36.363173,25.372592,,active,
eu_businesses_comprehensive_20251106_114856,,Café Osijek,"Quality café services in Osijek, Croatia. Professional and reliable business serving the local community.",,,https://www.caféosijek.com,info@caféosijek.com,+95-609-6011,910 High Street,49668,,Osijek,,HR,49.955439,27.819307,,active,
eu_businesses_comprehensive_20251106_114856,,Brew Famagusta,"Quality café services in Famagusta, Cyprus. Professional and reliable business serving the local community.",,,https://www.brewfamagusta.com,info@brewfamagusta.com,+96-641-3493,514 High Street,43741,,Famagusta,,CY,52.109785,22.081011,,active,
eu_businesses_comprehensive_20251106_114856,,Café Liberec,"Quality café services in Liberec, Czech Republic. Professional and reliable business serving the local community.",,,https://www.caféliberec.com,info@caféliberec.com,+57-906-6981,219 Main Street,48821,,Liberec,,CZ,52.70585,27.531315,,active,
eu_businesses_comprehensive_20251106_114856,,Brew Copenhagen,"Quality café services in Copenhagen, Denmark. Professional and reliable business serving the local community.",,,https://www.brewcopenhagen.com,info@brewcopenhagen.com,+49-864-8965,715 Queen Street,10299,,Copenhagen,,DK,44.488101,-0.315867,,active,
eu_businesses_comprehensive_20251106_114856,,Tartu House,"Quality café services in Tartu, Estonia. Professional and reliable business serving the local community.",,,https://www.tartuhouse.com,info@tartuhouse.com,+96-129-8377,532 High Street,96935,,Tartu,,EE,59.396895,26.777483,,active,
eu_businesses_comprehensive_20251106_114856,,Helsinki House,"Quality café services in Helsinki, Finland. Professional and reliable business serving the local community.",,,https://www.helsinkihouse.com,info@helsinkihouse.com,+96-557-4830,57 King Street,12943,,Helsinki,,FI,35.914711,-7.760188,,active,
eu_businesses_comprehensive_20251106_114856,,Heraklion House,"Quality café services in Heraklion, Greece. Professional and reliable business serving the local community.",,,https://www.heraklionhouse.com,info@heraklionhouse.com,+73-750-8622,164 Main Street,60507,,Heraklion,,GR,59.746909,16.745132,,active,
eu_businesses_comprehensive_20251106_114856,,Roast Miskolc,"Quality café services in Miskolc, Hungary. Professional and reliable business serving the local community.",,,https://www.roastmiskolc.com,info@roastmiskolc.com,+91-444-9399,411 Main Street,22950,,Miskolc,,HU,39.955837,27.911363,,active,
eu_businesses_comprehensive_20251106_114856,,Coffee Galway,"Quality café services in Galway, Ireland. Professional and reliable business serving the local community.",,,https://www.coffeegalway.com,info@coffeegalway.com,+82-277-4898,800 King Street,91591,,Galway,,IE,63.500897,21.493223,,active,
eu_businesses_comprehensive_20251106_114856,,Roast Rome,"Quality café services in Rome, Italy. Professional and reliable business serving the local community.",,,https://www.roastrome.com,info@roastrome.com,+30-868-5583,650 Main Street,91636,,Rome,,IT,69.309129,-4.197418,,active,
eu_businesses_comprehensive_20251106_114856,,Roast Jūrmala,"Quality café services in Jūrmala, Latvia. Professional and reliable business serving the local community.",,,https://www.roastjūrmala.com,info@roastjūrmala.com,+56-414-5966,69 High Street,25762,,Jūrmala,,LV,50.446698,6.091256,,active,
eu_businesses_comprehensive_20251106_114856,,Coffee Kaunas,"Quality café services in Kaunas, Lithuania. Professional and reliable business serving the local community.",,,https://www.coffeekaunas.com,info@coffeekaunas.com,+58-558-2022,602 Queen Street,43657,,Kaunas,,LT,54.634259,12.905354,,active,
eu_businesses_comprehensive_20251106_114856,,Brew Esch-sur-Alzette,"Quality café services in Esch-sur-Alzette, Luxembourg. Professional and reliable business serving the local community.",,,https://www.brewesch-sur-alzette.com,info@brewesch-sur-alzette.com,+45-714-5990,488 High Street,35882,,Esch-sur-Alzette,,LU,55.192733,1.17146,,active,
eu_businesses_comprehensive_20251106_114856,,Qormi House,"Quality café services in Qormi, Malta. Professional and reliable business serving the local community.",,,https://www.qormihouse.com,info@qormihouse.com,+57-765-2017,658 High Street,37182,,Qormi,,MT,53.499727,-7.907211,,active,
eu_businesses_comprehensive_20251106_114856,,Coffee Warsaw,"Quality café services in Warsaw, Poland. Professional and reliable business serving the local community.",,,https://www.coffeewarsaw.com,info@coffeewarsaw.com,+92-900-5458,550 Main Street,95966,,Warsaw,,PL,50.752507,2.666046,,active,
eu_businesses_comprehensive_20251106_114856,,Roast Bucharest,"Quality café services in Bucharest, Romania. Professional and reliable business serving the local community.",,,https://www.roastbucharest.com,info@roastbucharest.com,+37-530-6696,53 High Street,35925,,Bucharest,,RO,57.18467,29.892062,,active,
eu_businesses_comprehensive_20251106_114856,,Café Bratislava,"Quality café services in Bratislava, Slovakia. Professional and reliable business serving the local community.",,,https://www.cafébratislava.com,info@cafébratislava.com,+60-443-2051,354 Church Street,82546,,Bratislava,,SK,49.609559,9.386496,,active,
eu_businesses_comprehensive_20251106_114856,,Roast Maribor,"Quality café services in Maribor, Slovenia. Professional and reliable business serving the local community.",,,https://www.roastmaribor.com,info@roastmaribor.com,+73-359-9240,811 King Street,72265,,Maribor,,SI,61.577605,3.857371,,active,
eu_businesses_comprehensive_20251106_114856,,Café Gothenburg,"Quality café services in Gothenburg, Sweden. Professional and reliable business serving the local community.",,,https://www.cafégothenburg.com,info@cafégothenburg.com,+36-197-9990,646 High Street,59510,,Gothenburg,,SE,37.359751,-1.848882,,active,
eu_businesses_comprehensive_20251106_114856,,Linz Beans,"Quality cafés & coffee services in Linz, Austria. Professional and reliable business serving the local community.",,,https://www.linzbeans.com,info@linzbeans.com,+32-287-3130,282 High Street,76732,,Linz,,AT,61.80615,11.51754,,active,
eu_businesses_comprehensive_20251106_114856,,Grind Ruse,"Quality cafés & coffee services in Ruse, Bulgaria. Professional and reliable business serving the local community.",,,https://www.grindruse.com,info@grindruse.com,+78-165-5369,472 King Street,25072,,Ruse,,BG,35.326507,23.826672,,active,
eu_businesses_comprehensive_20251106_114856,,Brew Zadar,"Quality cafés & coffee services in Zadar, Croatia. Professional and reliable business serving the local community.",,,https://www.brewzadar.com,info@brewzadar.com,+84-841-4088,914 Main Street,42489,,Zadar,,HR,43.491677,-4.468691,,active,
eu_businesses_comprehensive_20251106_114856,,Limassol Beans,"Quality cafés & coffee services in Limassol, Cyprus. Professional and reliable business serving the local community.",,,https://www.limassolbeans.com,info@limassolbeans.com,+41-356-7690,643 Church Street,62917,,Limassol,,CY,65.721373,12.983271,,active,
eu_businesses_comprehensive_20251106_114856,,Brew Prague,"Quality cafés & coffee services in Prague, Czech Republic. Professional and reliable business serving the local community.",,,https://www.brewprague.com,info@brewprague.com,+88-805-6675,215 Church Street,74987,,Prague,,CZ,36.123418,-0.349864,,active,
eu_businesses_comprehensive_20251106_114856,,Coffee Esbjerg,"Quality cafés & coffee services in Esbjerg, Denmark. Professional and reliable business serving the local community.",,,https://www.coffeeesbjerg.com,info@coffeeesbjerg.com,+84-902-5561,321 King Street,96469,,Esbjerg,,DK,45.694422,3.321749,,active,
eu_businesses_comprehensive_20251106_114856,,Café Kohtla-Järve,"Quality cafés & coffee services in Kohtla-Järve, Estonia. Professional and reliable business serving the local community.",,,https://www.cafékohtla-järve.com,info@cafékohtla-järve.com,+98-178-8412,953 King Street,19342,,Kohtla-Järve,,EE,47.275128,26.328193,,active,
eu_businesses_comprehensive_20251106_114856,,Brew Oulu,"Quality cafés & coffee services in Oulu, Finland. Professional and reliable business serving the local community.",,,https://www.brewoulu.com,info@brewoulu.com,+89-829-9438,420 King Street,42068,,Oulu,,FI,46.945957,18.315681,,active,
eu_businesses_comprehensive_20251106_114856,,Brew Larissa,"Quality cafés & coffee services in Larissa, Greece. Professional and reliable business serving the local community.",,,https://www.brewlarissa.com,info@brewlarissa.com,+60-397-3897,392 Main Street,92129,,Larissa,,GR,40.745441,14.388258,,active,
eu_businesses_comprehensive_20251106_114856,,Miskolc Beans,"Quality cafés & coffee services in Miskolc, Hungary. Professional and reliable business serving the local community.",,,https://www.miskolcbeans.com,info@miskolcbeans.com,+39-475-2724,42 Church Street,12342,,Miskolc,,HU,59.128865,6.558974,,active,
eu_businesses_comprehensive_20251106_114856,,Coffee Waterford,"Quality cafés & coffee services in Waterford, Ireland. Professional and reliable business serving the local community.",,,https://www.coffeewaterford.com,info@coffeewaterford.com,+76-491-7613,13 High Street,10399,,Waterford,,IE,68.738262,11.786819,,active,
eu_businesses_comprehensive_20251106_114856,,Coffee Palermo,"Quality cafés & coffee services in Palermo, Italy. Professional and reliable business serving the local community.",,,https://www.coffeepalermo.com,info@coffeepalermo.com,+71-673-7461,935 Church Street,96701,,Palermo,,IT,53.861843,-4.287913,,active,
eu_businesses_comprehensive_20251106_114856,,Grind Daugavpils,"Quality cafés & coffee services in Daugavpils, Latvia. Professional and reliable business serving the local community.",,,https://www.grinddaugavpils.com,info@grinddaugavpils.com,+60-807-7877,393 Church Street,45345,,Daugavpils,,LV,55.434509,6.604851,,active,
eu_businesses_comprehensive_20251106_114856,,Brew Šiauliai,"Quality cafés & coffee services in Šiauliai, Lithuania. Professional and reliable business serving the local community.",,,https://www.brewšiauliai.com,info@brewšiauliai.com,+37-415-1939,119 High Street,31605,,Šiauliai,,LT,53.292934,9.174407,,active,
eu_businesses_comprehensive_20251106_114856,,Luxembourg City Beans,"Quality cafés & coffee services in Luxembourg City, Luxembourg. Professional and reliable business serving the local community.",,,https://www.luxembourgcitybeans.com,info@luxembourgcitybeans.com,+93-696-7047,685 King Street,99916,,Luxembourg City,,LU,38.725237,-6.24214,,active,
eu_businesses_comprehensive_20251106_114856,,Brew Qormi,"Quality cafés & coffee services in Qormi, Malta. Professional and reliable business serving the local community.",,,https://www.brewqormi.com,info@brewqormi.com,+98-906-4594,101 Church Street,32049,,Qormi,,MT,67.97629,5.416326,,active,
eu_businesses_comprehensive_20251106_114856,,Café Poznań,"Quality cafés & coffee services in Poznań, Poland. Professional and reliable business serving the local community.",,,https://www.cafépoznań.com,info@cafépoznań.com,+79-228-7408,323 High Street,74874,,Poznań,,PL,42.036819,0.772979,,active,
eu_businesses_comprehensive_20251106_114856,,Coffee Bucharest,"Quality cafés & coffee services in Bucharest, Romania. Professional and reliable business serving the local community.",,,https://www.coffeebucharest.com,info@coffeebucharest.com,+65-885-1542,857 Queen Street,61516,,Bucharest,,RO,45.664507,28.383615,,active,
eu_businesses_comprehensive_20251106_114856,,Brew Žilina,"Quality cafés & coffee services in Žilina, Slovakia. Professional and reliable business serving the local community.",,,https://www.brewžilina.com,info@brewžilina.com,+70-506-2961,89 High Street,71162,,Žilina,,SK,62.200812,14.549914,,active,
eu_businesses_comprehensive_20251106_114856,,Brew Maribor,"Quality cafés & coffee services in Maribor, Slovenia. Professional and reliable business serving the local community.",,,https://www.brewmaribor.com,info@brewmaribor.com,+34-322-7088,163 Church Street,63622,,Maribor,,SI,44.12034,-0.642347,,active,
eu_businesses_comprehensive_20251106_114856,,Grind Stockholm,"Quality cafés & coffee services in Stockholm, Sweden. Professional and reliable business serving the local community.",,,https://www.grindstockholm.com,info@grindstockholm.com,+82-783-7556,672 High Street,28495,,Stockholm,,SE,48.077646,19.051628,,active,
eu_businesses_comprehensive_20251106_114856,,Linz Motors,"Quality car dealers services in Linz, Austria. Professional and reliable business serving the local community.",,,https://www.linzmotors.com,info@linzmotors.com,+73-254-9724,416 Church Street,36734,,Linz,,AT,48.32778,28.277432,,active,
eu_businesses_comprehensive_20251106_114856,,Varna Motors,"Quality car dealers services in Varna, Bulgaria. Professional and reliable business serving the local community.",,,https://www.varnamotors.com,info@varnamotors.com,+67-741-6457,699 Queen Street,12186,,Varna,,BG,49.027906,13.200015,,active,
eu_businesses_comprehensive_20251106_114856,,Zagreb Motors,"Quality car dealers services in Zagreb, Croatia. Professional and reliable business serving the local community.",,,https://www.zagrebmotors.com,info@zagrebmotors.com,+77-472-8854,300 Main Street,24535,,Zagreb,,HR,58.372987,25.778999,,active,
